"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img","Answer.category.label","Approve","Reject"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3570Y55XZPKIPRWHQG95YT1BBMBYG4","A3CJVRJ34U70Y9","Approved","Sun Dec 20 07:05:09 PST 2020","Sun Dec 20 07:05:37 PST 2020","Mon Jan 04 07:05:37 PST 2021","Sun Dec 20 15:42:20 PST 2020","","","28","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","36WLNQG78ZBOS57FAT5XQFIYDXIEBS","A3GK90X2QOFR53","Approved","Sun Dec 20 09:15:53 PST 2020","Sun Dec 20 09:16:02 PST 2020","Mon Jan 04 09:16:02 PST 2021","Sun Dec 20 15:42:20 PST 2020","","","9","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","37UEWGM5HT9COBUSU2W8JA486AD1R5","A2BO8M77CS3SGZ","Approved","Sun Dec 20 05:32:52 PST 2020","Sun Dec 20 05:33:06 PST 2020","Mon Jan 04 05:33:06 PST 2021","Sun Dec 20 15:42:20 PST 2020","","","14","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Disgust"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3A4NIXBJ760YH2L4I4IAHQJCYSLML8","A3KU8DC7HJOGCM","Approved","Sun Dec 20 02:13:25 PST 2020","Sun Dec 20 02:14:15 PST 2020","Mon Jan 04 02:14:15 PST 2021","Sun Dec 20 15:42:20 PST 2020","","","50","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Fear"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3BDCF01OGXVYBJAI176LBL6J73YYLB","A3J64XWXR1DB78","Approved","Sun Dec 20 08:01:55 PST 2020","Sun Dec 20 08:02:03 PST 2020","Mon Jan 04 08:02:03 PST 2021","Sun Dec 20 15:42:20 PST 2020","","","8","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3BEFOD78W6U2JUEJCCJTV9H1C7O4MX","A1IXVXZ5AYYNMJ","Approved","Sun Dec 20 05:43:03 PST 2020","Sun Dec 20 05:43:26 PST 2020","Mon Jan 04 05:43:26 PST 2021","Sun Dec 20 15:42:20 PST 2020","","","23","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Disgust"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3C8HJ7UOP7VIMR28X59JP5UAD1TMZR","A2CKYCHQGXUI10","Approved","Sun Dec 20 01:44:53 PST 2020","Sun Dec 20 01:45:06 PST 2020","Mon Jan 04 01:45:06 PST 2021","Sun Dec 20 15:42:20 PST 2020","","","13","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3CFJTT4SXTRD6Y6BTVJ86SUUMZWI7F","AX8EX2QI5HIQQ","Approved","Sun Dec 20 01:45:57 PST 2020","Sun Dec 20 01:46:13 PST 2020","Mon Jan 04 01:46:13 PST 2021","Sun Dec 20 15:42:20 PST 2020","","","16","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Disgust"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3CPLWGV3MO09YI5V58UKPWHH3OF9NZ","A2KJ983WWTEK4L","Approved","Sun Dec 20 02:22:10 PST 2020","Sun Dec 20 02:22:24 PST 2020","Mon Jan 04 02:22:24 PST 2021","Sun Dec 20 15:42:20 PST 2020","","","14","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Anger"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3DQQ64TANGMKDZUGEYH475UN14QPWQ","A12B5MV7IHN855","Approved","Sun Dec 20 04:42:49 PST 2020","Sun Dec 20 04:42:55 PST 2020","Mon Jan 04 04:42:55 PST 2021","Sun Dec 20 15:42:21 PST 2020","","","6","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Disgust"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3EG49X351UDRSTH197EH3OHDF1GX6V","A353KETOEN0W8T","Approved","Sun Dec 20 02:27:20 PST 2020","Sun Dec 20 02:27:52 PST 2020","Mon Jan 04 02:27:52 PST 2021","Sun Dec 20 15:42:21 PST 2020","","","32","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Disgust"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3ERMJ6L4DYTZ2HW2EAH0YL1B39FM70","A3B9OZQTE4US3T","Approved","Sun Dec 20 07:31:16 PST 2020","Sun Dec 20 07:31:27 PST 2020","Mon Jan 04 07:31:27 PST 2021","Sun Dec 20 15:42:21 PST 2020","","","11","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3GFK2QRXX9IGKPCXUJ8Q9ZP6A5Y5WV","AYJGJAIY0EXW","Approved","Sun Dec 20 07:18:40 PST 2020","Sun Dec 20 07:19:04 PST 2020","Mon Jan 04 07:19:04 PST 2021","Sun Dec 20 15:42:21 PST 2020","","","24","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3H8DHMCCW9CKT2X9KB76J0J30EPKDM","A37DR4QS4A5W5W","Approved","Sun Dec 20 02:48:13 PST 2020","Sun Dec 20 02:48:31 PST 2020","Mon Jan 04 02:48:31 PST 2021","Sun Dec 20 15:42:21 PST 2020","","","18","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Disgust"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3HMVI3QICJTLLC6E8XO2R6X59WVY15","A1FPCIKO68OQ63","Approved","Sun Dec 20 03:24:14 PST 2020","Sun Dec 20 03:24:40 PST 2020","Mon Jan 04 03:24:40 PST 2021","Sun Dec 20 15:42:21 PST 2020","","","26","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Disgust"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3KJYX6QCM9CBCZRDTB7OO7PXLWTVJX","A3EG4C9T4F5DUR","Approved","Sun Dec 20 03:36:19 PST 2020","Sun Dec 20 03:36:29 PST 2020","Mon Jan 04 03:36:29 PST 2021","Sun Dec 20 15:42:21 PST 2020","","","10","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3LJ7UR74RHE81CZJODYT8O61HW14NY","A36H3PO6JZD414","Approved","Sun Dec 20 02:36:08 PST 2020","Sun Dec 20 02:36:17 PST 2020","Mon Jan 04 02:36:17 PST 2021","Sun Dec 20 15:42:21 PST 2020","","","9","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3LPW2N6LKT33SLNSZJTPRB49POI5UP","AWTP9JNX0WK2F","Approved","Sun Dec 20 04:51:27 PST 2020","Sun Dec 20 04:51:53 PST 2020","Mon Jan 04 04:51:53 PST 2021","Sun Dec 20 15:42:21 PST 2020","","","26","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Disgust"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3NL0RFNU0FO7T6EGR06DGWPXN2SK47","AVPD36WUJKJFS","Approved","Sun Dec 20 05:31:19 PST 2020","Sun Dec 20 05:31:50 PST 2020","Mon Jan 04 05:31:50 PST 2021","Sun Dec 20 15:42:22 PST 2020","","","31","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3OJSZ2ATDSX1UABWMB0EHJQPHDB57D","AQ53YJDPDDLZ","Approved","Sun Dec 20 04:35:49 PST 2020","Sun Dec 20 04:36:13 PST 2020","Mon Jan 04 04:36:13 PST 2021","Sun Dec 20 15:42:22 PST 2020","","","24","100% (4/4)","100% (4/4)","100% (4/4)","168_m_f_a_a.jpg","Anger"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3P59JYT76LLWTBPGHV1HO8FVM0R2T1","A1E2Y158WG5FR6","Approved","Sun Dec 20 02:46:14 PST 2020","Sun Dec 20 02:46:22 PST 2020","Mon Jan 04 02:46:22 PST 2021","Sun Dec 20 15:42:22 PST 2020","","","8","100% (9/9)","100% (9/9)","100% (9/9)","168_m_f_a_a.jpg","Disgust"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3PZDLQMM0TMF7UN5V96RZYFRYFR2CK","A25DHXVNVC0VPW","Approved","Sun Dec 20 08:38:57 PST 2020","Sun Dec 20 08:39:03 PST 2020","Mon Jan 04 08:39:03 PST 2021","Sun Dec 20 15:42:22 PST 2020","","","6","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3QL2OFSM96JBWGCYHS4BRMIP99ICNJ","A171VJ9J60DSJU","Approved","Sun Dec 20 02:46:28 PST 2020","Sun Dec 20 02:46:49 PST 2020","Mon Jan 04 02:46:49 PST 2021","Sun Dec 20 15:42:22 PST 2020","","","21","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Anger"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3RANCT1ZVFI5H1410TK2UX41ZLIBUC","A219VCQZADQ45W","Approved","Sun Dec 20 11:16:10 PST 2020","Sun Dec 20 11:16:28 PST 2020","Mon Jan 04 11:16:28 PST 2021","Sun Dec 20 15:42:22 PST 2020","","","18","100% (8/8)","100% (8/8)","100% (8/8)","168_m_f_a_a.jpg","Anger"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3S4AW7T80BJIDCWYC0IEVW2CC234L0","A3N5P5VO81FIJ6","Approved","Sun Dec 20 09:42:50 PST 2020","Sun Dec 20 09:43:07 PST 2020","Mon Jan 04 09:43:07 PST 2021","Sun Dec 20 15:42:22 PST 2020","","","17","100% (5/5)","100% (5/5)","100% (5/5)","168_m_f_a_a.jpg","Anger"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3TDXMTX3CBVU2YS6ALEG0EUYRPG6IA","A27VBVMMEX9GJB","Approved","Sun Dec 20 10:00:23 PST 2020","Sun Dec 20 10:00:41 PST 2020","Mon Jan 04 10:00:41 PST 2021","Sun Dec 20 15:42:22 PST 2020","","","18","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Sadness"
"3E24UO25QZQ2C05FIEMKWRUOEIMO6F","3S5CBU44O3TMOTQ12J8CWCPZHZNAO2","What emotion do you see?","Categorize the facial expression","categorize, image, emotion, face, psychology","$0.10","Sun Dec 20 01:35:27 PST 2020","45","BatchId:4284692;OriginalHitTemplateId:928390873;","60","1296000","Sun Dec 27 01:35:27 PST 2020","","","3TUI152ZZBOCCAFSHN78EKU3ANE1Q5","A3L3ZFL1NYFTCF","Approved","Sun Dec 20 02:20:57 PST 2020","Sun Dec 20 02:21:28 PST 2020","Mon Jan 04 02:21:28 PST 2021","Sun Dec 20 15:42:22 PST 2020","","","31","100% (12/12)","100% (12/12)","100% (12/12)","168_m_f_a_a.jpg","Disgust"
